Nepal,Bajhang,,Kaphalaseri     
Nepal,Bajhang,,Khiratadi     
Nepal,Bajhang,,Koiralakot     
Nepal,Bajhang,,Kot Bhairab     
Nepal,Bajhang,,Kotdewal     
Nepal,Bajhang,,Lamatola     
Nepal,Bajhang,,Lekgau     
Nepal,Bajhang,,Luyanta     
Nepal,Bajhang,,Majhigau     
Nepal,Bajhang,,Malumela     
Nepal,Bajhang,,Masta     
Nepal,Bajhang,,Matela     
Nepal,Bajhang,,Maulali     
Nepal,Bajhang,,Melbisauni     
Nepal,Bajhang,,Parakatne     
Nepal,Bajhang,,Patadewal     
Nepal,Bajhang,,Pauwagadhi     
Nepal,Bajhang,,Pipalkot     
Nepal,Bajhang,,Rayal     
Nepal,Bajhang,,Rilu     
Nepal,Bajhang,,Rithapata     
Nepal,Bajhang,,Sainpasela     
Nepal,Bajhang,,Subeda     
Nepal,Bajhang,,Sunikot     
Nepal,Bajhang,,Sunkuda     
Nepal,Bajhang,,Surma     
Nepal,Bajhang,,Syandi     
Nepal,Kailali,,Baliya     
Nepal,Kailali,,Basauti     
Nepal,Kailali,,Beladevipur     
Nepal,Kailali,,Bhajani     
Nepal,Kailali,,Boniya     
Nepal,Kailali,,Chuha     
Nepal,Kailali,,Chaumala     
Nepal,Kailali,,Dhansinghapur     
Nepal,Kailali,,Darakh     
Nepal,Kailali,,Dhangadhi Municipality     
Nepal,Kailali,,Dododhara     
Nepal,Kailali,,Durgauli     
Nepal,Kailali,,Gadariya     
Nepal,Kailali,,Geta     
Nepal,Kailali,,Godawari     
Nepal,Kailali,,Hasuliya     
Nepal,Kailali,,Janakinagar     
Nepal,Kailali,,Joshipur     
Nepal,Kailali,,Khailad     
Nepal,Kailali,,Khairala     
Nepal,Kailali,,Kota Tulsipur     
Nepal,Kailali,,Lalbojhi     
Nepal,Kailali,,Malakheti     
Nepal,Kailali,,Masuriya     
Nepal,Kailali,,Mohanyal     
Nepal,Kailali,,Munuwa     
Nepal,Kailali,,Narayanpur     
Nepal,Kailali,,Nigali     
Nepal,Kailali,,Pahalmanpur     
Nepal,Kailali,,Pandaun     
Nepal,Kailali,,Pathariya     
Nepal,Kailali,,Pawera     
Nepal,Kailali,,Phulwari     
Nepal,Kailali,,Pratapapur     
Nepal,Kailali,,Ramsikhar Jhala     
Nepal,Kailali,,Ratanpur     
Nepal,Kailali,,Sadepani     
Nepal,Kailali,,Sahajpur     
Nepal,Kailali,,Sreepur     
Nepal,Kailali,,Sugarkhal     
Nepal,Kailali,,Thapapur     
Nepal,Kailali,,Tikapur Municipality     
Nepal,Kailali,,Udasipur     
Nepal,Kailali,,Urma     
Nepal,Kanchanpur,,Baisi Bichawa     
Nepal,Kanchanpur,,Beldandi     
Nepal,Kanchanpur,,Chandani     
Nepal,Kanchanpur,,Daijee     
Nepal,Kanchanpur,,Dekhatbhuli     
Nepal,Kanchanpur,,Dodhara     
Nepal,Kanchanpur,,Jhalari     
Nepal,Kanchanpur,,Kalika     
Nepal,Kanchanpur,,Krishnapur     
Nepal,Kanchanpur,,Laxmipur     
Nepal,Kanchanpur,,Bhimdatta Municipality     
Nepal,Kanchanpur,,Parasan     
Nepal,Kanchanpur,,Pipaladi     
Nepal,Kanchanpur,,Raikawar Bichawa     
Nepal,Kanchanpur,,Rampur Bilasipur     
Nepal,Kanchanpur,,Rauteli Bichawa     
Nepal,Kanchanpur,,Sankarpur     
Nepal,Kanchanpur,,Sreepur     
Nepal,Kanchanpur,,Suda     
Nepal,Kanchanpur,,Tribhuwanbasti
Nepal,Dadeldhura,,Ajayameru     
Nepal,Dadeldhura,,Alital     
Nepal,Dadeldhura,,Amargadhi Municipality     
Nepal,Dadeldhura,,Ashigram     
Nepal,Dadeldhura,,Bagarkot     
Nepal,Dadeldhura,,Belapur     
Nepal,Dadeldhura,,Bhadrapur     
Nepal,Dadeldhura,,Bhageswor     
Nepal,Dadeldhura,,Chipur     
Nepal,Dadeldhura,,Dewal Dibyapur     
Nepal,Dadeldhura,,Ganeshpur     
Nepal,Dadeldhura,,Gankhet     
Nepal,Dadeldhura,,Jogbuda     
Nepal,Dadeldhura,,Kailapalamandau     
Nepal,Dadeldhura,,Koteli     
Nepal,Dadeldhura,,Manilek     
Nepal,Dadeldhura,,Mashtamandau     
Nepal,Dadeldhura,,Nawadurga     
Nepal,Dadeldhura,,Rupal     
Nepal,Dadeldhura,,Samejee     
Nepal,Dadeldhura,,Sirsha     
Nepal,Baitadi,,Amchaur     
Nepal,Baitadi,,Basantapur     
Nepal,Baitadi,,Basuling     
Nepal,Baitadi,,Bhatana     
Nepal,Baitadi,,Bhumeswor     
Nepal,Baitadi,,Bijayapur     
Nepal,Baitadi,,Bisalpur     
Nepal,Baitadi,,Bumiraj     
Nepal,Baitadi,,Chaukham     
Nepal,Baitadi,,Dasharathchanda Municipality     
Nepal,Baitadi,,Dehimandau     
Nepal,Baitadi,,Deulek     
Nepal,Baitadi,,Dhikarim/Rim     
Nepal,Baitadi,,Dhikasintad/Sitad     
Nepal,Baitadi,,Dhungad     
Nepal,Baitadi,,Dilasaini     
Nepal,Baitadi,,Durga Bhabani     
Nepal,Baitadi,,Durgasthan     
Nepal,Baitadi,,Gajari     
Nepal,Baitadi,,Giregada     
Nepal,Baitadi,,Gokuleswor     
Nepal,Baitadi,,Gujar     
Nepal,Baitadi,,Gurukhola     
Nepal,Baitadi,,Gwallek     
Nepal,Baitadi,,Hat     
Nepal,Baitadi,,Hatairaj     
Nepal,Baitadi,,Kailpal     
Nepal,Baitadi,,Kataujpani     
Nepal,Baitadi,,Kotila     
Nepal,Baitadi,,Kotpetara     
Nepal,Baitadi,,Kulau     
Nepal,Baitadi,,Kuwakot     
Nepal,Baitadi,,Mahadevsthan     
Nepal,Baitadi,,Mahakali     
Nepal,Baitadi,,Maharudra     
Nepal,Baitadi,,Malladehi     
Nepal,Baitadi,,Mathairaj     
Nepal,Baitadi,,Maunali     
Nepal,Baitadi,,Melauli     
Nepal,Baitadi,,Nagarjun     
Nepal,Baitadi,,Nwadeu     
Nepal,Baitadi,,Nwali     
Nepal,Baitadi,,Pancheswor     
Nepal,Baitadi,,Patan     
Nepal,Baitadi,,Raudidewal     
Nepal,Baitadi,,Rauleswor     
Nepal,Baitadi,,Rudreswor     
Nepal,Baitadi,,Sakar     
Nepal,Baitadi,,Salena     
Nepal,Baitadi,,Sarmali     
Nepal,Baitadi,,Shankarpur     
Nepal,Baitadi,,Shibanath     
Nepal,Baitadi,,Shikharpur     
Nepal,Baitadi,,Shivaling     
Nepal,Baitadi,,Siddhapur     
Nepal,Baitadi,,Siddheswor     
Nepal,Baitadi,,Sigash     
Nepal,Baitadi,,Silanga     
Nepal,Baitadi,,Sree Kedar     
Nepal,Baitadi,,Sreekot     
Nepal,Baitadi,,Talladehi     
Nepal,Baitadi,,Thalakanda     
Nepal,Baitadi,,Udayadeb     
Nepal,Darchula,,Bhagabati     
Nepal,Darchula,,Boharigau     
Nepal,Darchula,,Bramhadev     
Nepal,Darchula,,Byash     
Nepal,Darchula,,Chhapari     
Nepal,Darchula,,Dadakot     
Nepal,Darchula,,Dattu     
Nepal,Darchula,,Dethala     
Nepal,Darchula,,Dhap     
Nepal,Darchula,,Dhari     
Nepal,Darchula,,Dhaulakot     
Nepal,Darchula,,Dhuligada     
Nepal,Darchula,,Eyarkot     
Nepal,Darchula,,Ghusa     
Nepal,Darchula,,Gokuleswor     
Nepal,Darchula,,Guljar     
Nepal,Darchula,,Gwani     
Nepal,Darchula,,Hikila     
Nepal,Darchula,,Hunainath     
Nepal,Darchula,,Huti     
Nepal,Darchula,,Kante     
Nepal,Darchula,,Khalanga     
Nepal,Darchula,,Khandeswori     
Nepal,Darchula,,Khar     
Nepal,Darchula,,Kharkada     
Nepal,Darchula,,Lali     
Nepal,Darchula,,Latinath     
Nepal,Darchula,,Malikarjun     
Nepal,Darchula,,Pipalchauri     
Nepal,Darchula,,Ranisikhar     
Nepal,Darchula,,Rapla     
Nepal,Darchula,,Rithachaupata     
Nepal,Darchula,,Sankarpur     
Nepal,Darchula,,Seri     
Nepal,Darchula,,Sharmauli     
Nepal,Darchula,,Sikhar     
Nepal,Darchula,,Sipti     
Nepal,Darchula,,Sitaula     
Nepal,Darchula,,Sunsera     
Nepal,Darchula,,Tapoban     
Nepal,Darchula,,Uku     
Nepal,Humla,,Barai       
Nepal,Humla,,Bargaun       
Nepal,Humla,,Chhipra       
Nepal,Humla,,Dandafaya       
Nepal,Humla,,Darma       
Nepal,Humla,,Gothi       
Nepal,Humla,,Hepka       
Nepal,Humla,,Jair       
Nepal,Humla,,Kalika       
Nepal,Humla,,Khagalgaun       
Nepal,Humla,,Kharpunath       
Nepal,Humla,,Lali       
Nepal,Humla,,Limi       
Nepal,Humla,,Madana       
Nepal,Humla,,Maila       
Nepal,Humla,,Melchham       
Nepal,Humla,,Mimi       
Nepal,Humla,,Muchu       
Nepal,Humla,,Raya       
Nepal,Humla,,Rodikot       
Nepal,Humla,,Sarkeedeu       
Nepal,Humla,,Saya       
Nepal,Humla,,Shree Nagar       
Nepal,Humla,,Shreemastha       
Nepal,Humla,,Simikot       
Nepal,Humla,,Syada       
Nepal,Humla,,Thehe       
Nepal,Mugu,,Bhiyee     
Nepal,Mugu,,Dhainakot     
Nepal,Mugu,,Dolphu     
Nepal,Mugu,,Gumtha     
Nepal,Mugu,,Hyanglu     
Nepal,Mugu,,Jima     
Nepal,Mugu,,Karkibada     
Nepal,Mugu,,Kimri     
Nepal,Mugu,,Kot Danda     
Nepal,Mugu,,Mangri     
Nepal,Mugu,,Mugu     
Nepal,Mugu,,Natharpu     
Nepal,Mugu,,Photu     
Nepal,Mugu,,Pina     
Nepal,Mugu,,Pulu     
Nepal,Mugu,,Rara     
Nepal,Mugu,,Kalai     
Nepal,Mugu,,Rowa     
Nepal,Mugu,,Ruga     
Nepal,Mugu,,Khamale     
Nepal,Mugu,,Seri     
Nepal,Mugu,,Shreekot     
Nepal,Mugu,,Shreenagar     
Nepal,Mugu,,Sukadhik     
Nepal,Kalikot,,Badalkot     
Nepal,Kalikot,,Chhapre     
Nepal,Kalikot,,Chilkhaya     
Nepal,Kalikot,,Dahafatgaun     
Nepal,Kalikot,,Dholagohe     
Nepal,Kalikot,,Gela     
Nepal,Kalikot,,Jubitha     
Nepal,Kalikot,,Kheen     
Nepal,Kalikot,,Kotbada     
Nepal,Kalikot,,Kumalgaun     
Nepal,Kalikot,,Lalu     
Nepal,Kalikot,,Malkot     
Nepal,Kalikot,,Manma     
Nepal,Kalikot,,Marta     
Nepal,Kalikot,,Mehal Mudi     
Nepal,Kalikot,,Mugraha     
Nepal,Kalikot,,Mumrakot     
Nepal,Kalikot,,Nanikot     
Nepal,Kalikot,,Odanaku     
Nepal,Kalikot,,Pakha     
Nepal,Kalikot,,Phoi Mahadev     
Nepal,Kalikot,,Phukot     
Nepal,Kalikot,,Raku     
Nepal,Kalikot,,Ramanakot     
Nepal,Kalikot,,Ranchuli     
Nepal,Kalikot,,Rupsa     
Nepal,Kalikot,,Sipkhana     
Nepal,Kalikot,,Siuna     
Nepal,Kalikot,,Sukataya     
Nepal,Kalikot,,Thirpu     
Nepal,Jumla,,Badki     
Nepal,Jumla,,Birat     
Nepal,Jumla,,Bumramadichaur     
Nepal,Jumla,,Chandan Nath     
Nepal,Jumla,,Chhumchaur     
Nepal,Jumla,,Depalgaun     
Nepal,Jumla,,Dhapa     
Nepal,Jumla,,Dillichaur     
Nepal,Jumla,,Garjyangkot     
Nepal,Jumla,,Ghode Mahadev     
Nepal,Jumla,,Guthichaur     
Nepal,Jumla,,Hanku     
Nepal,Jumla,,Kalikakhetu     
Nepal,Jumla,,Kanakasundari     
Nepal,Jumla,,Kartik Swami     
Nepal,Jumla,,Kudari     
Nepal,Jumla,,Lamra     
Nepal,Jumla,,Raralihi     
Nepal,Jumla,,Mahabaipatharkhola     
Nepal,Jumla,,Mahat     
Nepal,Jumla,,Malikabota     
Nepal,Jumla,,Malikathanta     
Nepal,Jumla,,Narakot     
Nepal,Jumla,,Pandawagufa     
Nepal,Jumla,,Patarasi     
Nepal,Jumla,,Patmara     
Nepal,Jumla,,Sanigaun     
Nepal,Jumla,,Talium     
Nepal,Jumla,,Tamti     
Nepal,Jumla,,Tatopani     
Nepal,Dolpa,,Bhijer        
Nepal,Dolpa,,Chharka        
Nepal,Dolpa,,Dho        
Nepal,Dolpa,,Dunai        
Nepal,Dolpa,,Jufal        
Nepal,Dolpa,,Kaigaun        
Nepal,Dolpa,,Kalika        
Nepal,Dolpa,,Lawan        
Nepal,Dolpa,,Lhna        
Nepal,Dolpa,,Likhu        
Nepal,Dolpa,,Majhfal        
Nepal,Dolpa,,Mukot        
Nepal,Dolpa,,Narku        
Nepal,Dolpa,,Pahada        
Nepal,Dolpa,,Phoksundo        
Nepal,Dolpa,,Raha        
Nepal,Dolpa,,Rimi        
Nepal,Dolpa,,Sahartara        
Nepal,Dolpa,,Saldang        
Nepal,Dolpa,,Sarmi        
Nepal,Dolpa,,Sunhoo        
Nepal,Dolpa,,Tinje        
Nepal,Dolpa,,Tripurakot        
Nepal,Jajarkot,,Archhani     
Nepal,Jajarkot,,Bhagawati Tol     
Nepal,Jajarkot,,Bhoor     
Nepal,Jajarkot,,Daha     
Nepal,Jajarkot,,Dandagaun     
Nepal,Jajarkot,,Dasera     
Nepal,Jajarkot,,Dhime     
Nepal,Jajarkot,,Garkhakot     
Nepal,Jajarkot,,Jagatipur     
Nepal,Jajarkot,,Jhapra     
Nepal,Jajarkot,,Junga Thapachaur     
Nepal,Jajarkot,,Karkigaun     
Nepal,Jajarkot,,Khagenkot     
Nepal,Jajarkot,,Khalanga     
Nepal,Jajarkot,,Kortrang     
Nepal,Jajarkot,,Lahai     
Nepal,Jajarkot,,Majhakot     
Nepal,Jajarkot,,Nayakwada     
Nepal,Jajarkot,,Paink     
Nepal,Jajarkot,,Pajaru     
Nepal,Jajarkot,,Punama     
Nepal,Jajarkot,,Ragda     
Nepal,Jajarkot,,Ramidanda     
Nepal,Jajarkot,,Rokayagaun     
Nepal,Jajarkot,,Sakala     
Nepal,Jajarkot,,Salma     
Nepal,Jajarkot,,Sima     
Nepal,Jajarkot,,Suwanauli     
Nepal,Jajarkot,,Talegaun     
Nepal,Jajarkot,,Thala Raikar     
Nepal,Dailekh,,Awal Parajul     
Nepal,Dailekh,,Badabhairab     
Nepal,Dailekh,,Badakhola     
Nepal,Dailekh,,Badalamji     
Nepal,Dailekh,,Baluwatar     
Nepal,Dailekh,,Bansi     
Nepal,Dailekh,,Baraha     
Nepal,Dailekh,,Belpata     
Nepal,Dailekh,,Bhawani     
Nepal,Dailekh,,Bindhyabasini     
Nepal,Dailekh,,Bisalla     
Nepal,Dailekh,,Chamunda     
Nepal,Dailekh,,Chauratha     
Nepal,Dailekh,,Dada Parajul     
Nepal,Dailekh,,Dullu     
Nepal,Dailekh,,Gamaudi     
Nepal,Dailekh,,Gauri     
Nepal,Dailekh,,Goganpani     
Nepal,Dailekh,,Jaganath     
Nepal,Dailekh,,Jambukandh     
Nepal,Dailekh,,Kal Bhairab     
Nepal,Dailekh,,Kalika     
Nepal,Dailekh,,Kasikandh     
Nepal,Dailekh,,Katti     
Nepal,Dailekh,,Khadgabada     
Nepal,Dailekh,,Kharigaira     
Nepal,Dailekh,,Kusapani     
Nepal,Dailekh,,Lakandra     
Nepal,Dailekh,,Lankuri     
Nepal,Dailekh,,Lalikanda     
Nepal,Dailekh,,Layati Bindrasaini     
Nepal,Dailekh,,Bhairi Kalikathum     
Nepal,Dailekh,,Malika     
Nepal,Dailekh,,Meheltoli     
Nepal,Dailekh,,Narayan Municipality     
Nepal,Dailekh,,Naule Katuwal     
Nepal,Dailekh,,Nepa     
Nepal,Dailekh,,Naumule     
Nepal,Dailekh,,Dwari     
Nepal,Dailekh,,Padukasthan     
Nepal,Dailekh,,Pagnath     
Nepal,Dailekh,,Piladi     
Nepal,Dailekh,,Pipalkot     
Nepal,Dailekh,,Chhiudi Pusakot     
Nepal,Dailekh,,Rakam Karnali     
Nepal,Dailekh,,Raniban     
Nepal,Dailekh,,Rawatkot     
Nepal,Dailekh,,Ruma     
Nepal,Dailekh,,Salleri     
Nepal,Dailekh,,Sattala     
Nepal,Dailekh,,Seri     
Nepal,Dailekh,,Sigaudi     
Nepal,Dailekh,,Sinhasain     
Nepal,Dailekh,,Tilepata     
Nepal,Dailekh,,Toli     
Nepal,Dailekh,,Tolijaisi     
Nepal,Surkhet,,Agragaun     
Nepal,Surkhet,,Awalching     
Nepal,Surkhet,,Babiyachaur     
Nepal,Surkhet,,Bajedichaur     
Nepal,Surkhet,,Betan     
Nepal,Surkhet,,Bidyapur     
Nepal,Surkhet,,Bijaura     
Nepal,Surkhet,,Birendranagar Municipality     
Nepal,Surkhet,,Chapre     
Nepal,Surkhet,,Chhinchu     
Nepal,Surkhet,,Dahachaur     
Nepal,Surkhet,,Dandakhali     
Nepal,Surkhet,,Dasarathpur     
Nepal,Surkhet,,Dharapani     
Nepal,Surkhet,,Gadi Bayalkada     
Nepal,Surkhet,,Garpan     
Nepal,Surkhet,,Ghat Gaun     
Nepal,Surkhet,,Ghoreta     
Nepal,Surkhet,,Ghumkhahare     
Nepal,Surkhet,,Gumi     
Nepal,Surkhet,,Guthu     
Nepal,Surkhet,,Hariharpur     
Nepal,Surkhet,,Jarbuta     
Nepal,Surkhet,,Kafalkot     
Nepal,Surkhet,,Kalyan     
Nepal,Surkhet,,Kaprichaur     
Nepal,Surkhet,,Khanikholla     
Nepal,Surkhet,,Kunathari     
Nepal,Surkhet,,Lagaam     
Nepal,Surkhet,,Latikoili     
Nepal,Surkhet,,Lekhfarsa     
Nepal,Surkhet,,Lekhgaun     
Nepal,Surkhet,,Lekhparajul     
Nepal,Surkhet,,Maintada     
Nepal,Surkhet,,Malarani     
Nepal,Surkhet,,Matela     
Nepal,Surkhet,,Mehelkuna     
Nepal,Surkhet,,Neta     
Nepal,Surkhet,,Pamka     
Nepal,Surkhet,,Pokharikanda     
Nepal,Surkhet,,Rajena     
Nepal,Surkhet,,Rakam     
Nepal,Surkhet,,Ramghat     
Nepal,Surkhet,,Ranibas     
Nepal,Surkhet,,Ratu     
Nepal,Surkhet,,Sahare     
Nepal,Surkhet,,Salkot     
Nepal,Surkhet,,Satakhani     
Nepal,Surkhet,,Taranga     
Nepal,Surkhet,,Tatopani     
Nepal,Surkhet,,Uttarganga     
Nepal,Bardiya,,Badalpur       
Nepal,Bardiya,,Baganaha       
Nepal,Bardiya,,Baniyabhar       
Nepal,Bardiya,,Belawa       
Nepal,Bardiya,,Bhimapur       
Nepal,Bardiya,,Daulatpur       
Nepal,Bardiya,,Deudakala       
Nepal,Bardiya,,Dhadhawar       
Nepal,Bardiya,,Dhodhari       
Nepal,Bardiya,,Gola       
Nepal,Bardiya,,Gulariya Municipality       
Nepal,Bardiya,,Jamuni       
Nepal,Bardiya,,Kalika       
Nepal,Bardiya,,Khairi Chandanpur       
Nepal,Bardiya,,Magaragadi       
Nepal,Bardiya,,Mahamadpur       
Nepal,Bardiya,,Manau       
Nepal,Bardiya,,Manpur Mainapokhar       
Nepal,Bardiya,,Manpur Tapara       
Nepal,Bardiya,,Motipur       
Nepal,Bardiya,,Naya Gaun       
Nepal,Bardiya,,Neulapur       
Nepal,Bardiya,,Padanaha       
Nepal,Bardiya,,Pasupatinagar       
Nepal,Bardiya,,Patabhar       
Nepal,Bardiya,,Rajapur       
Nepal,Bardiya,,Sanoshree       
Nepal,Bardiya,,Sivapur       
Nepal,Bardiya,,Sorhawa       
Nepal,Bardiya,,Suryapatawa       
Nepal,Bardiya,,Taratal       
Nepal,Bardiya,,Thakudwara       
Nepal,Banke,,Bageswari     
Nepal,Banke,,Bankatawa     
Nepal,Banke,,Bankatti     
Nepal,Banke,,Basudevpur     
Nepal,Banke,,Baijapur     
Nepal,Banke,,Belahari     
Nepal,Banke,,Belbhar     
Nepal,Banke,,Betahani     
Nepal,Banke,,Bhabaniyapur     
Nepal,Banke,,Binauna     
Nepal,Banke,,Chisapani     
Nepal,Banke,,Ganapur     
Nepal,Banke,,Gangapur     
Nepal,Banke,,Hirminiya     
Nepal,Banke,,Holiya     
Nepal,Banke,,Indrapur     
Nepal,Banke,,Jaispur     
Nepal,Banke,,Kalaphanta     
Nepal,Banke,,Kamdi     
Nepal,Banke,,Kachanapur     
Nepal,Banke,,Katkuiya     
Nepal,Banke,,Khajurakhurda     
Nepal,Banke,,Khaskarkando     
Nepal,Banke,,Khaskusma     
Nepal,Banke,,Kohalpur     
Nepal,Banke,,Laxmanpur     
Nepal,Banke,,Mahadevpuri     
Nepal,Banke,,Manikapur     
Nepal,Banke,,Matehiya     
Nepal,Banke,,Narainapur     
Nepal,Banke,,Naubasta     
Nepal,Banke,,Nepalgunj Municipality     
Nepal,Banke,,Paraspur     
Nepal,Banke,,Phattepur     
Nepal,Banke,,Piprahawa     
Nepal,Banke,,Puraina     
Nepal,Banke,,Puraini     
Nepal,Banke,,Radhapur     
Nepal,Banke,,Rajhena     
Nepal,Banke,,Raniyapur     
Nepal,Banke,,Saigaun     
Nepal,Banke,,Samserganj     
Nepal,Banke,,Sitapur     
Nepal,Banke,,Sonpur     
Nepal,Banke,,Titihiriya     
Nepal,Banke,,Udharapur     
Nepal,Banke,,Udayapur     
Nepal,Dang,,Baghmare     
Nepal,Dang,,Bela     
Nepal,Dang,,Bijauri     
Nepal,Dang,,Chaulahi     
Nepal,Dang,,Dhanauri     
Nepal,Dang,,Dharna     
Nepal,Dang,,Dhikpur     
Nepal,Dang,,Duruwa     
Nepal,Dang,,Gadhawa     
Nepal,Dang,,Gangapraspur     
